时间,仿真时间,真实压高度,仿真气压高度,真实指示空速,仿真指示空速,真实真空速,仿真真空速,真实马赫数,仿真马赫数,真实垂直速度,仿真垂直速度,真实大气静温,仿真大气静温
301.8,301.8,1889.84231848412,1887.47738359524,224.366030640978,224.550427288892,259.7444524208,247.279372339468,0.780103153906996,0.730936959749592,8.23722262104002,6.1528763092983,275.866024929853,279.437701872496
301.9,301.9,1890.66596787563,1884.8825181499,224.334894762705,224.400354670263,259.715304182793,247.08063364091,0.780023180561589,0.730354704749541,8.23576520913963,6.77989971831567,275.860671208808,279.491455143212
302,302,1891.48946760622,1880.09115261034,224.302536912326,224.241375571707,259.684588052579,246.843835196767,0.779938495343983,0.729656315105508,8.23422940262896,7.48212483910407,275.85531846056,279.529031782725
302.1,302.1,1892.31280983945,1875.44038626776,224.268958112298,224.090163656242,259.65230524278,246.617504494109,0.779849101687444,0.728988541668671,8.23261526213901,7.02292797516929,275.849966736044,279.584680948617
302.2,302.2,1893.13598674513,1880.61392156165,224.234159427415,224.320827350335,259.618457027866,246.93803409121,0.779755003211271,0.729930423133578,8.2309228513933,6.9017825611298,275.844616086157,279.447585185731
302.3,302.3,1893.95899049956,1888.91144695751,224.198141964787,224.707879519165,259.583044744106,247.471290553234,0.779656203720663,0.731496317563219,8.2291522372053,6.83805129181523,275.839266561753,279.324311034911
302.4,302.4,1894.78181328589,1889.29797118283,224.160906873807,224.784480503299,259.546069789517,247.560647491454,0.779552707206574,0.731755989127532,8.22730348947583,7.17018813796422,275.833918213642,279.281441361545
302.5,302.5,1895.60444729443,1888.03941165452,224.122455346132,224.70326233965,259.507533623806,247.454938570941,0.779444517845565,0.731446648238666,8.22537668119027,6.81872272081028,275.828571092586,279.305697923942
302.6,302.6,1896.42688472291,1892.92253038923,224.08278861565,224.895411254587,259.467437768315,247.729698514932,0.779331639999645,0.732254985181363,8.22337188841573,6.75979902169689,275.823225249301,279.215560035883
302.7,302.7,1897.24911777684,1893.41222836481,224.041907958447,224.843437638485,259.42578380596,247.678781173343,0.779214078216108,0.732108932167143,8.221289190298,6.66626126374808,275.817880734451,279.221330411369
302.8,302.8,1898.07113866981,1900.11810177784,223.999814692787,225.117452637936,259.382573381168,248.067482464358,0.779091837227361,0.733251804635899,8.21912866905841,6.82929207181091,275.812537598646,279.133894199228
302.9,302.9,1898.89293962376,1901.86523080278,223.956510179074,225.165940917167,259.337808199813,248.143555581397,0.778964921950746,0.733476619317132,8.21689040999066,6.22777695950703,275.807195892446,279.156579648147
303,303,1899.71451286934,1898.28000978939,223.911995819821,224.946575456782,259.291490029148,247.855390895971,0.778833337488352,0.732633105468815,8.21457450145738,5.91473911196064,275.801855666349,279.295809128412
303.1,303.1,1900.53585064615,1886.82924493491,223.866273059625,224.454676824002,259.243620697733,247.165565904746,0.778697089126822,0.730605792034736,8.21218103488667,5.68204072532338,275.7965169708,279.432169995959
303.2,303.2,1901.35694520314,1885.2730931543,223.819343385125,224.426627785867,259.19420209537,247.114601083564,0.778556182337149,0.730454081574515,8.20971010476849,5.84624081618671,275.79117985618,279.408369092432
303.3,303.3,1902.17778879881,1882.42800411234,223.771208324975,224.266978743706,259.143236173019,246.902137081695,0.778410622774476,0.729831385260357,8.20716180865094,6.36516113737085,275.785844372808,279.481859448983
303.4,303.4,1902.9983737016,1885.50030686921,223.721869449807,224.343804290737,259.090724942728,247.026335025391,0.77826041627787,0.730199184836996,8.20453624713639,6.25487674798791,275.78051057094,279.507555687523
303.5,303.5,1903.81869219015,1889.36430587928,223.6713283722,224.49739141024,259.03667047755,247.245325593105,0.778105568870107,0.730843478648037,8.20183352387749,6.57944572260814,275.775178500764,279.393672788845
303.6,303.6,1904.63873655362,1878.96487021964,223.619586746637,223.985417593442,258.981074911463,246.547582141199,0.777946086757437,0.72879560223987,8.19905374557315,6.21661448355071,275.769848212401,279.628409078885
303.7,303.7,1905.458499092,1882.38823037602,223.566646269476,224.045667456177,258.923940439285,246.657976797906,0.777781976329349,0.729124439142463,8.19619702196425,5.88034514442798,275.764519755902,279.623946547742
303.8,303.8,1906.27797211639,1886.89196305411,223.512508678908,224.166880620962,258.865269316587,246.84945806948,0.777613244158324,0.72969090650179,8.19326346582935,6.48868538160594,275.759193181243,279.576836400296
303.9,303.9,1907.09714794933,1890.92654766714,223.457175754921,224.343539501403,258.805063859604,247.096039209659,0.777439896999589,0.730415557130696,8.19025319298021,6.17767895817311,275.753868538329,279.546398336924
304,304,1907.91601892509,1890.58149510777,223.400649319262,224.231743753654,258.743326445145,246.968455706591,0.777261941790848,0.730045317174903,8.18716632225726,6.09406523565761,275.748545876987,279.686601886223
304.1,304.1,1908.73457738998,1893.58449811723,223.342931235393,224.293484958361,258.680059510497,247.07519728845,0.777079385652025,0.730362383078502,8.18400297552487,5.77452664560706,275.743225246965,279.708320437214
304.2,304.2,1909.55281570264,1898.21475862727,223.284023408459,224.440569924991,258.615265553331,247.297010473148,0.776892235884982,0.731016875796013,8.18076327766655,6.15225325895931,275.737906697933,279.653836114148
304.3,304.3,1910.37072623435,1897.31925930628,223.223927785237,224.361459908136,258.5489471316,247.19828332408,0.776700499973247,0.730728711057995,8.17744735658002,6.33918868198376,275.732590279477,279.664738326522
304.4,304.4,1911.18830136934,1896.29380574396,223.162646354101,224.377093984194,258.481106863443,247.202270302483,0.776504185581719,0.730737491017753,8.17405534317217,5.59546925746177,275.727276041099,279.566343459128
304.5,304.5,1912.00553350506,1897.8160900582,223.100181144978,224.371072872263,258.411747427078,247.215288947671,0.776303300556373,0.730779269822739,8.17058737135389,6.21653199813507,275.721964032217,279.568909275381
304.6,304.6,1912.82241505253,1899.41413644512,223.036534229303,224.341748126708,258.340871560695,247.203608595509,0.776097852923961,0.730749764512349,8.16704357803475,5.66114777628385,275.716654302159,279.618860241608
304.7,304.7,1913.63893843659,1893.32636264763,222.971707719973,224.04881220045,258.268482062353,246.802346112269,0.775887850891703,0.729571875072976,8.16342410311766,4.69356149320493,275.711346900162,279.707356132423
304.8,304.8,1914.45509609622,1891.53174739311,222.905703771308,223.978580556401,258.194581789866,246.701862664886,0.775673302846963,0.729276152946028,8.15972908949328,4.28598310201567,275.706041875375,279.676186260573
304.9,304.9,1915.27088048485,1882.36313877864,222.838524578999,223.561184919037,258.119173660689,246.124274381254,0.775454217356933,0.727579189004198,8.15595868303444,4.48545310927227,275.700739276848,279.842019096383
305,305,1916.08628407063,1887.36944035883,222.770172380064,223.713769114594,258.042260651806,246.356639387121,0.775230603168298,0.728265489456917,8.15211303259031,4.11157468330797,275.695439153541,279.793191869732
305.1,305.1,1916.90129933676,1880.79901868757,222.700649452799,223.444803685279,257.963845799612,245.976061849838,0.775002469206898,0.727145814043731,8.14819228998059,4.27310190425163,275.690141554311,279.834762322632
305.2,305.2,1917.71591878176,1889.91952956699,222.629958116732,223.705164459229,257.88393219979,246.379966145175,0.774769824577384,0.728339919858178,8.14419660998949,3.99658507810409,275.684846527919,279.708796628827
305.3,305.3,1918.53013491977,1893.59856918795,222.55810073257,223.821743480532,257.802523007192,246.555721720862,0.774532678562862,0.728858677035862,8.14012615035961,5.30939549966199,275.679554123021,279.659857163708
305.4,305.4,1919.34394028088,1888.43109805008,222.485079702152,223.46922596225,257.719621435715,246.10098629674,0.77429104062454,0.727528196265487,8.13598107178573,5.51811831686666,275.674264388174,279.786166379315
305.5,305.5,1920.15732741137,1900.03089299383,222.410897468398,223.941158397377,257.635230758169,246.770144713692,0.774044920401353,0.729496762958387,8.13176153790845,5.46312962493816,275.668977371826,279.587403961787
305.6,305.6,1920.97028887403,1903.69952180948,222.335556515253,224.067271263206,257.549354306155,246.956427858534,0.773794327709597,0.730045874405152,8.12746771530775,5.35611364784009,275.663693122319,279.502209842326
305.7,305.7,1921.78281724847,1904.73939812109,222.259059367642,224.025203197778,257.461995469928,246.923473511526,0.773539272542543,0.72995329748169,8.12309977349638,5.14044336890554,275.658411687885,279.569347693124
305.8,305.8,1922.59490513139,1906.4400234482,222.181408591407,224.073097949051,257.373157698264,246.99820335541,0.773279765070051,0.73017418815389,8.11865788491322,5.68372597144487,275.653133116646,279.513735993429
305.9,305.9,1923.40654513688,1904.95016182688,222.102606793261,223.96864071916,257.282844498328,246.863847241325,0.773015815638176,0.729781280765793,8.11414222491642,5.7371305596642,275.64785745661,279.513312051739
306,306,1924.21772989671,1911.11999742912,222.022656620728,224.097451284502,257.19105943553,247.085445435218,0.772747434768767,0.730439328320904,8.1095529717765,6.24027331904457,275.642584755671,279.495674608404
